,59_SVM,59_LR,MEAN,MEDIAN
238423_at,-1.2579595590182904,-0.41282084206638303,-0.8353902005423367,-0.8353902005423367
238423_at,-1.2579595590182904,-0.41282084206638303,-0.8353902005423367,-0.8353902005423367
215772_x_at,-1.4105033979084678,-0.2522411795859994,-0.8313722887472336,-0.8313722887472336
215772_x_at,-1.4105033979084678,-0.2522411795859994,-0.8313722887472336,-0.8313722887472336
212459_x_at,-1.3965884277385405,-0.2600948856993434,-0.828341656718942,-0.828341656718942
212459_x_at,-1.3965884277385405,-0.2600948856993434,-0.828341656718942,-0.828341656718942
218862_at,-0.9710990663259649,-0.6854352608204,-0.8282671635731824,-0.8282671635731824
218862_at,-0.9710990663259649,-0.6854352608204,-0.8282671635731824,-0.8282671635731824
212226_s_at,-1.0364827906274283,-0.6195632347777625,-0.8280230127025954,-0.8280230127025954
212226_s_at,-1.0364827906274283,-0.6195632347777625,-0.8280230127025954,-0.8280230127025954
1552727_s_at,-0.9658054505776416,-0.6772229515038128,-0.8215142010407273,-0.8215142010407273
1552727_s_at,-0.9658054505776416,-0.6772229515038128,-0.8215142010407273,-0.8215142010407273
1552402_at,-1.3725567007238109,-0.2677515738365358,-0.8201541372801733,-0.8201541372801733
1552402_at,-1.3725567007238109,-0.2677515738365358,-0.8201541372801733,-0.8201541372801733
244070_at,-1.347745301549746,-0.29197656951108414,-0.8198609355304151,-0.8198609355304151
244070_at,-1.347745301549746,-0.29197656951108414,-0.8198609355304151,-0.8198609355304151
226187_at,-1.2239811512359344,-0.39186034748917936,-0.8079207493625569,-0.8079207493625569
226187_at,-1.2239811512359344,-0.39186034748917936,-0.8079207493625569,-0.8079207493625569
207069_s_at,-1.0344608183004746,-0.5595907570085392,-0.7970257876545069,-0.7970257876545069
207069_s_at,-1.0344608183004746,-0.5595907570085392,-0.7970257876545069,-0.7970257876545069
1555759_a_at,-1.217335094975746,-0.37072262854145394,-0.7940288617586,-0.7940288617586
1555759_a_at,-1.217335094975746,-0.37072262854145394,-0.7940288617586,-0.7940288617586
208475_at,-1.0250636232008323,-0.5545277117584552,-0.7897956674796438,-0.7897956674796438
208475_at,-1.0250636232008323,-0.5545277117584552,-0.7897956674796438,-0.7897956674796438
207303_at,-1.1893053726812153,-0.3899240346315532,-0.7896147036563842,-0.7896147036563842
207303_at,-1.1893053726812153,-0.3899240346315532,-0.7896147036563842,-0.7896147036563842
212838_at,-1.044363164727362,-0.532249091893581,-0.7883061283104715,-0.7883061283104715
212838_at,-1.044363164727362,-0.532249091893581,-0.7883061283104715,-0.7883061283104715
240145_at,-1.0225323591846798,-0.5507239644876731,-0.7866281618361765,-0.7866281618361765
240145_at,-1.0225323591846798,-0.5507239644876731,-0.7866281618361765,-0.7866281618361765
