,59_SVM,59_LR,MEAN,MEDIAN
213349_at,-0.6438999855107111,-0.9837344135300204,-0.8138171995203658,-0.8138171995203658
201333_s_at,-0.8580815415368637,-0.7513918866548648,-0.8047367140958642,-0.8047367140958642
201333_s_at,-0.8580815415368637,-0.7513918866548648,-0.8047367140958642,-0.8047367140958642
209687_at,-0.8550559333096517,-0.7431542379393685,-0.7991050856245101,-0.7991050856245101
209687_at,-0.8550559333096517,-0.7431542379393685,-0.7991050856245101,-0.7991050856245101
209820_s_at,-1.1047836350757563,-0.4784137463500272,-0.7915986907128918,-0.7915986907128918
209820_s_at,-1.1047836350757563,-0.4784137463500272,-0.7915986907128918,-0.7915986907128918
206284_x_at,-1.1217968917656562,-0.4601380033911065,-0.7909674475783813,-0.7909674475783813
206284_x_at,-1.1217968917656562,-0.4601380033911065,-0.7909674475783813,-0.7909674475783813
219856_at,-1.092141812745835,-0.4895400769295798,-0.7908409448377074,-0.7908409448377074
219856_at,-1.092141812745835,-0.4895400769295798,-0.7908409448377074,-0.7908409448377074
220276_at,-1.0075345331110268,-0.5694670623513618,-0.7885007977311943,-0.7885007977311943
220276_at,-1.0075345331110268,-0.5694670623513618,-0.7885007977311943,-0.7885007977311943
213832_at,-0.9327884088258048,-0.6436335746258853,-0.7882109917258451,-0.7882109917258451
213832_at,-0.9327884088258048,-0.6436335746258853,-0.7882109917258451,-0.7882109917258451
216638_s_at,-0.8613487203088145,-0.7138917876096448,-0.7876202539592296,-0.7876202539592296
216638_s_at,-0.8613487203088145,-0.7138917876096448,-0.7876202539592296,-0.7876202539592296
212988_x_at,-0.8699762774121499,-0.7015940319484336,-0.7857851546802918,-0.7857851546802918
212988_x_at,-0.8699762774121499,-0.7015940319484336,-0.7857851546802918,-0.7857851546802918
204490_s_at,-1.150278038905533,-0.4167642990482525,-0.7835211689768927,-0.7835211689768927
204490_s_at,-1.150278038905533,-0.4167642990482525,-0.7835211689768927,-0.7835211689768927
39891_at,-1.289760230732293,-0.2689770657600605,-0.7793686482461768,-0.7793686482461768
39891_at,-1.289760230732293,-0.2689770657600605,-0.7793686482461768,-0.7793686482461768
215126_at,-1.0298641573933518,-0.5237325094404893,-0.7767983334169206,-0.7767983334169206
215126_at,-1.0298641573933518,-0.5237325094404893,-0.7767983334169206,-0.7767983334169206
219360_s_at,-0.8855130308743018,-0.6676146345047865,-0.7765638326895441,-0.7765638326895441
219360_s_at,-0.8855130308743018,-0.6676146345047865,-0.7765638326895441,-0.7765638326895441
206827_s_at,-1.0901942459727052,-0.45712333012964934,-0.7736587880511773,-0.7736587880511773
206827_s_at,-1.0901942459727052,-0.45712333012964934,-0.7736587880511773,-0.7736587880511773
210084_x_at,-0.8990979276493982,-0.6459703884154079,-0.772534158032403,-0.772534158032403
210084_x_at,-0.8990979276493982,-0.6459703884154079,-0.772534158032403,-0.772534158032403
215138_s_at,-0.8768960363686873,-0.6679190200532032,-0.7724075282109453,-0.7724075282109453
215138_s_at,-0.8768960363686873,-0.6679190200532032,-0.7724075282109453,-0.7724075282109453
213319_s_at,-1.0253278162434418,-0.5189559148887177,-0.7721418655660798,-0.7721418655660798
213319_s_at,-1.0253278162434418,-0.5189559148887177,-0.7721418655660798,-0.7721418655660798
213583_x_at,-0.8690398329571993,-0.672279938566968,-0.7706598857620837,-0.7706598857620837
213583_x_at,-0.8690398329571993,-0.672279938566968,-0.7706598857620837,-0.7706598857620837
202177_at,-1.1994444891825964,-0.34082411308046506,-0.7701343011315307,-0.7701343011315307
202177_at,-1.1994444891825964,-0.34082411308046506,-0.7701343011315307,-0.7701343011315307
217312_s_at,-1.1152118922443772,-0.42171059675919736,-0.7684612445017873,-0.7684612445017873
217312_s_at,-1.1152118922443772,-0.42171059675919736,-0.7684612445017873,-0.7684612445017873
213260_at,-0.8419186397270823,-0.6932009203748483,-0.7675597800509653,-0.7675597800509653
213260_at,-0.8419186397270823,-0.6932009203748483,-0.7675597800509653,-0.7675597800509653
202403_s_at,-0.8212192830088892,-0.71331677666888,-0.7672680298388846,-0.7672680298388846
202403_s_at,-0.8212192830088892,-0.71331677666888,-0.7672680298388846,-0.7672680298388846
218736_s_at,-0.774679884219025,-0.7568097803388901,-0.7657448322789575,-0.7657448322789575
218736_s_at,-0.774679884219025,-0.7568097803388901,-0.7657448322789575,-0.7657448322789575
206034_at,-0.8552478213573254,-0.6761967235009625,-0.7657222724291439,-0.7657222724291439
206034_at,-0.8552478213573254,-0.6761967235009625,-0.7657222724291439,-0.7657222724291439
214327_x_at,-0.9757061521880351,-0.5549409887160567,-0.7653235704520459,-0.7653235704520459
214327_x_at,-0.9757061521880351,-0.5549409887160567,-0.7653235704520459,-0.7653235704520459
213568_at,-1.0545827305616438,-0.4665076454811421,-0.7605451880213929,-0.7605451880213929
213568_at,-1.0545827305616438,-0.4665076454811421,-0.7605451880213929,-0.7605451880213929
201161_s_at,-0.9338420442814341,-0.5819856283511289,-0.7579138363162815,-0.7579138363162815
201161_s_at,-0.9338420442814341,-0.5819856283511289,-0.7579138363162815,-0.7579138363162815
213214_x_at,-0.9185205654512216,-0.5954240317689369,-0.7569722986100793,-0.7569722986100793
213214_x_at,-0.9185205654512216,-0.5954240317689369,-0.7569722986100793,-0.7569722986100793
206655_s_at,-0.9882622764972345,-0.5199945874049607,-0.7541284319510977,-0.7541284319510977
206655_s_at,-0.9882622764972345,-0.5199945874049607,-0.7541284319510977,-0.7541284319510977
208255_s_at,-1.118291577173387,-0.38984107203531715,-0.7540663246043521,-0.7540663246043521
208255_s_at,-1.118291577173387,-0.38984107203531715,-0.7540663246043521,-0.7540663246043521
204134_at,-1.1018825657754385,-0.4045115907649751,-0.7531970782702069,-0.7531970782702069
204134_at,-1.1018825657754385,-0.4045115907649751,-0.7531970782702069,-0.7531970782702069
220289_s_at,-1.0626867155025415,-0.43608760026519855,-0.74938715788387,-0.74938715788387
220289_s_at,-1.0626867155025415,-0.43608760026519855,-0.74938715788387,-0.74938715788387
35666_at,-0.8780300019938624,-0.6094261481072135,-0.743728075050538,-0.743728075050538
35666_at,-0.8780300019938624,-0.6094261481072135,-0.743728075050538,-0.743728075050538
209772_s_at,-0.8501983255045077,-0.6363988617438746,-0.7432985936241912,-0.7432985936241912
209772_s_at,-0.8501983255045077,-0.6363988617438746,-0.7432985936241912,-0.7432985936241912
207091_at,-1.0191953623530765,-0.4673783756237612,-0.7432868689884189,-0.7432868689884189
207091_at,-1.0191953623530765,-0.4673783756237612,-0.7432868689884189,-0.7432868689884189
220187_at,-1.1572426617293254,-0.3262943905004383,-0.7417685261148819,-0.7417685261148819
220187_at,-1.1572426617293254,-0.3262943905004383,-0.7417685261148819,-0.7417685261148819
215440_s_at,-0.7335063068778775,-0.7462660117013644,-0.739886159289621,-0.739886159289621
215440_s_at,-0.7335063068778775,-0.7462660117013644,-0.739886159289621,-0.739886159289621
212187_x_at,-1.2041153483102331,-0.27529432936125064,-0.7397048388357419,-0.7397048388357419
212187_x_at,-1.2041153483102331,-0.27529432936125064,-0.7397048388357419,-0.7397048388357419
215465_at,-1.0830587888610024,-0.39043885533700845,-0.7367488220990054,-0.7367488220990054
215465_at,-1.0830587888610024,-0.39043885533700845,-0.7367488220990054,-0.7367488220990054
221968_s_at,-0.8165590613214392,-0.6547323767747056,-0.7356457190480724,-0.7356457190480724
221968_s_at,-0.8165590613214392,-0.6547323767747056,-0.7356457190480724,-0.7356457190480724
217732_s_at,-0.9063019574130483,-0.5474829200954038,-0.726892438754226,-0.726892438754226
217732_s_at,-0.9063019574130483,-0.5474829200954038,-0.726892438754226,-0.726892438754226
202264_s_at,-0.8297089191523825,-0.6222549372602368,-0.7259819282063097,-0.7259819282063097
202264_s_at,-0.8297089191523825,-0.6222549372602368,-0.7259819282063097,-0.7259819282063097
204469_at,-0.9551328123883633,-0.49400057967405386,-0.7245666960312086,-0.7245666960312086
204469_at,-0.9551328123883633,-0.49400057967405386,-0.7245666960312086,-0.7245666960312086
217767_at,-1.0211535513343675,-0.42771868158478155,-0.7244361164595745,-0.7244361164595745
217767_at,-1.0211535513343675,-0.42771868158478155,-0.7244361164595745,-0.7244361164595745
212737_at,-0.7378907258667257,-0.7068308146886803,-0.722360770277703,-0.722360770277703
212737_at,-0.7378907258667257,-0.7068308146886803,-0.722360770277703,-0.722360770277703
211970_x_at,-0.9839297982523554,-0.4591970242517842,-0.7215634112520698,-0.7215634112520698
211970_x_at,-0.9839297982523554,-0.4591970242517842,-0.7215634112520698,-0.7215634112520698
217740_x_at,-1.0049790264586762,-0.4359898690841106,-0.7204844477713934,-0.7204844477713934
217740_x_at,-1.0049790264586762,-0.4359898690841106,-0.7204844477713934,-0.7204844477713934
200908_s_at,-0.7765207959380278,-0.658840067803851,-0.7176804318709393,-0.7176804318709393
200908_s_at,-0.7765207959380278,-0.658840067803851,-0.7176804318709393,-0.7176804318709393
204765_at,-0.8374337374165582,-0.5975973240243267,-0.7175155307204425,-0.7175155307204425
204765_at,-0.8374337374165582,-0.5975973240243267,-0.7175155307204425,-0.7175155307204425
202154_x_at,-1.1318139846743165,-0.3011784531704494,-0.7164962189223829,-0.7164962189223829
202154_x_at,-1.1318139846743165,-0.3011784531704494,-0.7164962189223829,-0.7164962189223829
209351_at,-0.6514278608898739,-0.7811926539631748,-0.7163102574265243,-0.7163102574265243
209351_at,-0.6514278608898739,-0.7811926539631748,-0.7163102574265243,-0.7163102574265243
219566_at,-0.9628356277098399,-0.4687542030909966,-0.7157949154004182,-0.7157949154004182
219566_at,-0.9628356277098399,-0.4687542030909966,-0.7157949154004182,-0.7157949154004182
214176_s_at,-0.7614520241215628,-0.6629710737816236,-0.7122115489515932,-0.7122115489515932
214176_s_at,-0.7614520241215628,-0.6629710737816236,-0.7122115489515932,-0.7122115489515932
219369_s_at,-0.7896626450617581,-0.6323099955474977,-0.7109863203046278,-0.7109863203046278
219369_s_at,-0.7896626450617581,-0.6323099955474977,-0.7109863203046278,-0.7109863203046278
203056_s_at,-0.9229178567351721,-0.4958735810452029,-0.7093957188901875,-0.7093957188901875
203056_s_at,-0.9229178567351721,-0.4958735810452029,-0.7093957188901875,-0.7093957188901875
204218_at,-1.0869796504096618,-0.32764328956023925,-0.7073114699849505,-0.7073114699849505
204218_at,-1.0869796504096618,-0.32764328956023925,-0.7073114699849505,-0.7073114699849505
209292_at,-0.8469300994512058,-0.5653241735939102,-0.706127136522558,-0.706127136522558
209292_at,-0.8469300994512058,-0.5653241735939102,-0.706127136522558,-0.706127136522558
202588_at,-1.0465308144249186,-0.36313498026470226,-0.7048328973448104,-0.7048328973448104
202588_at,-1.0465308144249186,-0.36313498026470226,-0.7048328973448104,-0.7048328973448104
219411_at,-1.143270965689621,-0.26451567724345126,-0.7038933214665362,-0.7038933214665362
219411_at,-1.143270965689621,-0.26451567724345126,-0.7038933214665362,-0.7038933214665362
209534_x_at,-0.8153512144885974,-0.5890173769714091,-0.7021842957300033,-0.7021842957300033
209534_x_at,-0.8153512144885974,-0.5890173769714091,-0.7021842957300033,-0.7021842957300033
206903_at,-0.8280938224326894,-0.5693595040792065,-0.6987266632559479,-0.6987266632559479
206903_at,-0.8280938224326894,-0.5693595040792065,-0.6987266632559479,-0.6987266632559479
208763_s_at,-0.9837593578642336,-0.4128438751760491,-0.6983016165201413,-0.6983016165201413
208763_s_at,-0.9837593578642336,-0.4128438751760491,-0.6983016165201413,-0.6983016165201413
216918_s_at,-0.9272300168530699,-0.46846063865704357,-0.6978453277550567,-0.6978453277550567
216918_s_at,-0.9272300168530699,-0.46846063865704357,-0.6978453277550567,-0.6978453277550567
221939_at,-1.0459716356409448,-0.34848859506855207,-0.6972301153547484,-0.6972301153547484
221939_at,-1.0459716356409448,-0.34848859506855207,-0.6972301153547484,-0.6972301153547484
218180_s_at,-0.9856706468184016,-0.4069627841147229,-0.6963167154665623,-0.6963167154665623
218180_s_at,-0.9856706468184016,-0.4069627841147229,-0.6963167154665623,-0.6963167154665623
211043_s_at,-0.9603047926028183,-0.42229181584595304,-0.6912983042243857,-0.6912983042243857
211043_s_at,-0.9603047926028183,-0.42229181584595304,-0.6912983042243857,-0.6912983042243857
206114_at,-0.9770183446455143,-0.39576974929450126,-0.6863940469700078,-0.6863940469700078
206114_at,-0.9770183446455143,-0.39576974929450126,-0.6863940469700078,-0.6863940469700078
201122_x_at,-0.9961107706163129,-0.37448100218467617,-0.6852958864004945,-0.6852958864004945
201122_x_at,-0.9961107706163129,-0.37448100218467617,-0.6852958864004945,-0.6852958864004945
209050_s_at,-0.7611976187121775,-0.6054638431475509,-0.6833307309298642,-0.6833307309298642
209050_s_at,-0.7611976187121775,-0.6054638431475509,-0.6833307309298642,-0.6833307309298642
221812_at,-0.9234402046500932,-0.4412233179541107,-0.6823317613021019,-0.6823317613021019
221812_at,-0.9234402046500932,-0.4412233179541107,-0.6823317613021019,-0.6823317613021019
212705_x_at,-0.7425477164234314,-0.6169525965980367,-0.679750156510734,-0.679750156510734
212705_x_at,-0.7425477164234314,-0.6169525965980367,-0.679750156510734,-0.679750156510734
214025_at,-1.0015764785838615,-0.35553007938189213,-0.6785532789828768,-0.6785532789828768
214025_at,-1.0015764785838615,-0.35553007938189213,-0.6785532789828768,-0.6785532789828768
213728_at,-0.8565518056945978,-0.4994880682640128,-0.6780199369793053,-0.6780199369793053
213728_at,-0.8565518056945978,-0.4994880682640128,-0.6780199369793053,-0.6780199369793053
221650_s_at,-0.6770642700703529,-0.6748184137838814,-0.6759413419271172,-0.6759413419271172
221650_s_at,-0.6770642700703529,-0.6748184137838814,-0.6759413419271172,-0.6759413419271172
212717_at,-0.7386156004890285,-0.6073564670387376,-0.6729860337638831,-0.6729860337638831
212717_at,-0.7386156004890285,-0.6073564670387376,-0.6729860337638831,-0.6729860337638831
219697_at,-0.9643502839460093,-0.38081612966905254,-0.6725832068075309,-0.6725832068075309
219697_at,-0.9643502839460093,-0.38081612966905254,-0.6725832068075309,-0.6725832068075309
204351_at,-0.8795039195769374,-0.46198234944467287,-0.6707431345108051,-0.6707431345108051
204351_at,-0.8795039195769374,-0.46198234944467287,-0.6707431345108051,-0.6707431345108051
203750_s_at,-0.9081336416849378,-0.4280685078714494,-0.6681010747781936,-0.6681010747781936
203750_s_at,-0.9081336416849378,-0.4280685078714494,-0.6681010747781936,-0.6681010747781936
203779_s_at,-1.0057264006501732,-0.3295461026892769,-0.6676362516697251,-0.6676362516697251
203779_s_at,-1.0057264006501732,-0.3295461026892769,-0.6676362516697251,-0.6676362516697251
213154_s_at,-1.08144236250732,-0.24710164175722155,-0.6642720021322708,-0.6642720021322708
213154_s_at,-1.08144236250732,-0.24710164175722155,-0.6642720021322708,-0.6642720021322708
212707_s_at,-0.7429398518435505,-0.5835249473148546,-0.6632323995792025,-0.6632323995792025
212707_s_at,-0.7429398518435505,-0.5835249473148546,-0.6632323995792025,-0.6632323995792025
214792_x_at,-0.7921808790222141,-0.5336389909581516,-0.6629099349901828,-0.6629099349901828
214792_x_at,-0.7921808790222141,-0.5336389909581516,-0.6629099349901828,-0.6629099349901828
207126_x_at,-0.8588681255110043,-0.4618198218407464,-0.6603439736758754,-0.6603439736758754
207126_x_at,-0.8588681255110043,-0.4618198218407464,-0.6603439736758754,-0.6603439736758754
209266_s_at,-0.7101342713231246,-0.61054825308319,-0.6603412622031573,-0.6603412622031573
209266_s_at,-0.7101342713231246,-0.61054825308319,-0.6603412622031573,-0.6603412622031573
211748_x_at,-1.0876476910350894,-0.23199851746679362,-0.6598231042509415,-0.6598231042509415
211748_x_at,-1.0876476910350894,-0.23199851746679362,-0.6598231042509415,-0.6598231042509415
212518_at,-1.2384441944920748,-0.07730731684844201,-0.6578757556702584,-0.6578757556702584
212518_at,-1.2384441944920748,-0.07730731684844201,-0.6578757556702584,-0.6578757556702584
221822_at,-0.7564358828756592,-0.5529792743118469,-0.6547075785937531,-0.6547075785937531
221822_at,-0.7564358828756592,-0.5529792743118469,-0.6547075785937531,-0.6547075785937531
204818_at,-1.0071406602468893,-0.30071934591318766,-0.6539300030800385,-0.6539300030800385
204818_at,-1.0071406602468893,-0.30071934591318766,-0.6539300030800385,-0.6539300030800385
204037_at,-0.9437000513335102,-0.3630769233814909,-0.6533884873575005,-0.6533884873575005
204037_at,-0.9437000513335102,-0.3630769233814909,-0.6533884873575005,-0.6533884873575005
210132_at,-1.061165440336519,-0.2416110630997254,-0.6513882517181222,-0.6513882517181222
210132_at,-1.061165440336519,-0.2416110630997254,-0.6513882517181222,-0.6513882517181222
215144_at,-0.655100442081292,-0.6464909577483829,-0.6507956999148374,-0.6507956999148374
215144_at,-0.655100442081292,-0.6464909577483829,-0.6507956999148374,-0.6507956999148374
200862_at,-0.7331194231484967,-0.561967454788978,-0.6475434389687373,-0.6475434389687373
200862_at,-0.7331194231484967,-0.561967454788978,-0.6475434389687373,-0.6475434389687373
203913_s_at,-0.951115204381107,-0.3426879019798763,-0.6469015531804916,-0.6469015531804916
203913_s_at,-0.951115204381107,-0.3426879019798763,-0.6469015531804916,-0.6469015531804916
206980_s_at,-0.8717037500278262,-0.4163344119026002,-0.6440190809652132,-0.6440190809652132
206980_s_at,-0.8717037500278262,-0.4163344119026002,-0.6440190809652132,-0.6440190809652132
205253_at,-1.0099766647561266,-0.2780467378645119,-0.6440117013103193,-0.6440117013103193
205253_at,-1.0099766647561266,-0.2780467378645119,-0.6440117013103193,-0.6440117013103193
214318_s_at,-1.0230694157120708,-0.26441936204355554,-0.6437443888778132,-0.6437443888778132
214318_s_at,-1.0230694157120708,-0.26441936204355554,-0.6437443888778132,-0.6437443888778132
213104_at,-1.255186637699133,-0.02699710340517994,-0.6410918705521564,-0.6410918705521564
213104_at,-1.255186637699133,-0.02699710340517994,-0.6410918705521564,-0.6410918705521564
211788_s_at,-0.5210593253408353,-0.7567376173036403,-0.6388984713222379,-0.6388984713222379
211788_s_at,-0.5210593253408353,-0.7567376173036403,-0.6388984713222379,-0.6388984713222379
213041_s_at,-0.5122429438593223,-0.7621187036016762,-0.6371808237304992,-0.6371808237304992
213041_s_at,-0.5122429438593223,-0.7621187036016762,-0.6371808237304992,-0.6371808237304992
204277_s_at,-0.5841597803040279,-0.6842496310637469,-0.6342047056838874,-0.6342047056838874
204277_s_at,-0.5841597803040279,-0.6842496310637469,-0.6342047056838874,-0.6342047056838874
210413_x_at,-1.1941941689491578,-0.07294376456502023,-0.633568966757089,-0.633568966757089
210413_x_at,-1.1941941689491578,-0.07294376456502023,-0.633568966757089,-0.633568966757089
213316_at,-0.894133788326989,-0.37293519110186696,-0.6335344897144279,-0.6335344897144279
213316_at,-0.894133788326989,-0.37293519110186696,-0.6335344897144279,-0.6335344897144279
221907_at,-0.5598131380045122,-0.7061525000833203,-0.6329828190439162,-0.6329828190439162
221907_at,-0.5598131380045122,-0.7061525000833203,-0.6329828190439162,-0.6329828190439162
