,59_SVM,59_LR,MEAN,MEDIAN
209458_x_at,-0.5286093447291349,-0.554423851945379,-0.541516598337257,-0.541516598337257
209000_s_at,-0.49536703592029174,-0.5867734967115849,-0.5410702663159384,-0.5410702663159384
231577_s_at,-0.5089610476286301,-0.5720261561007937,-0.540493601864712,-0.540493601864712
228551_at,-0.5338312440922922,-0.5470647119778909,-0.5404479780350915,-0.5404479780350915
232555_at,-0.5301638351035263,-0.5505081832114622,-0.5403360091574942,-0.5403360091574942
236123_at,-0.5447654027333256,-0.5347176658507116,-0.5397415342920187,-0.5397415342920187
218816_at,-0.5249591133234975,-0.5541531891902434,-0.5395561512568705,-0.5395561512568705
221087_s_at,-0.5129187816175215,-0.5659517553311096,-0.5394352684743156,-0.5394352684743156
1556945_a_at,-0.45825559732950033,-0.6203567253431912,-0.5393061613363458,-0.5393061613363458
215772_x_at,-0.5121662658724402,-0.5613202480374665,-0.5367432569549533,-0.5367432569549533
242471_at,-0.4937824435378985,-0.5785186427588086,-0.5361505431483535,-0.5361505431483535
213906_at,-0.5105812639514579,-0.5614164969035366,-0.5359988804274972,-0.5359988804274972
232938_at,-0.5273352644681881,-0.5423673488378563,-0.5348513066530223,-0.5348513066530223
226627_at,-0.4942571977378041,-0.5727850658541287,-0.5335211317959664,-0.5335211317959664
204857_at,-0.5311893569538431,-0.5356468570605232,-0.5334181070071831,-0.5334181070071831
240145_at,-0.4951041267218117,-0.5695256658184099,-0.5323148962701107,-0.5323148962701107
1556527_a_at,-0.5013007911174382,-0.5632649324670136,-0.532282861792226,-0.532282861792226
213056_at,-0.5011368240305177,-0.5632912746874381,-0.532214049358978,-0.532214049358978
1562904_s_at,-0.5338017303880788,-0.529785931553779,-0.5317938309709289,-0.5317938309709289
223477_s_at,-0.513370993509926,-0.5461710797433464,-0.5297710366266362,-0.5297710366266362
204191_at,-0.542832713229853,-0.5165207102370487,-0.5296767117334509,-0.5296767117334509
243056_at,-0.5234375746523826,-0.5344532382031912,-0.528945406427787,-0.528945406427787
216080_s_at,-0.5407203172679741,-0.5162874296273766,-0.5285038734476754,-0.5285038734476754
204082_at,-0.49112753308209967,-0.5643006107189236,-0.5277140719005116,-0.5277140719005116
222816_s_at,-0.5085065737261618,-0.5469000393394562,-0.527703306532809,-0.527703306532809
241247_at,-0.5300256243501429,-0.5253347417327255,-0.5276801830414342,-0.5276801830414342
209116_x_at,-0.5091744742097084,-0.5457711023146459,-0.5274727882621771,-0.5274727882621771
225128_at,-0.4991237854019216,-0.555391796841318,-0.5272577911216199,-0.5272577911216199
228531_at,-0.5169100983327394,-0.5348280622083074,-0.5258690802705234,-0.5258690802705234
1565775_at,-0.5227097722362427,-0.5287624280500396,-0.5257361001431411,-0.5257361001431411
229485_x_at,-0.5140727734980893,-0.534291318241753,-0.5241820458699211,-0.5241820458699211
243396_at,-0.5259099916456862,-0.5215183592837322,-0.5237141754647092,-0.5237141754647092
230425_at,-0.5285585216751713,-0.5183737862728625,-0.5234661539740169,-0.5234661539740169
238002_at,-0.5417324191516547,-0.5045611587279789,-0.5231467889398168,-0.5231467889398168
228124_at,-0.51442429142414,-0.5316479887549775,-0.5230361400895588,-0.5230361400895588
233425_at,-0.5001635405502348,-0.5454271321222397,-0.5227953363362372,-0.5227953363362372
227194_at,-0.5183104395925394,-0.5252854145861809,-0.5217979270893602,-0.5217979270893602
233479_at,-0.4945925962294651,-0.5460890276620116,-0.5203408119457383,-0.5203408119457383
204018_x_at,-0.5081781976671456,-0.5308362690628207,-0.5195072333649831,-0.5195072333649831
201711_x_at,-0.48220072485050747,-0.5560815249286657,-0.5191411248895865,-0.5191411248895865
226187_at,-0.505292932062388,-0.532728806699246,-0.5190108693808171,-0.5190108693808171
215229_at,-0.5119988408829373,-0.5251500892050478,-0.5185744650439925,-0.5185744650439925
229515_at,-0.5016162158100227,-0.5323989057580094,-0.5170075607840161,-0.5170075607840161
204851_s_at,-0.5031470739692755,-0.5303075563292414,-0.5167273151492584,-0.5167273151492584
227868_at,-0.5027654889537708,-0.5281419036180288,-0.5154536962858998,-0.5154536962858998
218184_at,-0.5048961968734644,-0.5254129432006849,-0.5151545700370747,-0.5151545700370747
219716_at,-0.4959627728075496,-0.5333412198084478,-0.5146519963079987,-0.5146519963079987
1558053_s_at,-0.49631149119628776,-0.5326974371709959,-0.5145044641836418,-0.5145044641836418
225606_at,-0.48279784444983465,-0.5460035294492922,-0.5144006869495634,-0.5144006869495634
221760_at,-0.4853176150786508,-0.5432983279480863,-0.5143079715133685,-0.5143079715133685
1558143_a_at,-0.47957512790512724,-0.5489693650241297,-0.5142722464646285,-0.5142722464646285
209210_s_at,-0.49958343828817714,-0.5254340759306672,-0.5125087571094221,-0.5125087571094221
210458_s_at,-0.49132996337140994,-0.5332108627368742,-0.5122704130541421,-0.5122704130541421
207565_s_at,-0.503666516830608,-0.520502194854696,-0.512084355842652,-0.512084355842652
239725_at,-0.4748549432638013,-0.5489855573253312,-0.5119202502945662,-0.5119202502945662
234491_s_at,-0.4855744908089251,-0.53771234509395,-0.5116434179514375,-0.5116434179514375
231001_at,-0.517817739333076,-0.5052371951533748,-0.5115274672432254,-0.5115274672432254
226247_at,-0.5210407818301768,-0.5014801322031414,-0.511260457016659,-0.511260457016659
219062_s_at,-0.49195524141543123,-0.5278474868828217,-0.5099013641491265,-0.5099013641491265
203628_at,-0.4911795493562822,-0.5282509163163343,-0.5097152328363083,-0.5097152328363083
237776_at,-0.5084432243026399,-0.5105167395119233,-0.5094799819072816,-0.5094799819072816
1558103_a_at,-0.49636411149752424,-0.5221816423173721,-0.5092728769074482,-0.5092728769074482
227807_at,-0.4912021188240044,-0.5245700586520713,-0.5078860887380379,-0.5078860887380379
210676_x_at,-0.46439751210132924,-0.5503445430340408,-0.507371027567685,-0.507371027567685
121_at,-0.49209814238261074,-0.5208570380838483,-0.5064775902332295,-0.5064775902332295
231873_at,-0.4970203320019132,-0.5157064137690478,-0.5063633728854805,-0.5063633728854805
244070_at,-0.4990820871417322,-0.5128206593291985,-0.5059513732354654,-0.5059513732354654
229638_at,-0.49845835131890054,-0.5122114000932897,-0.5053348757060951,-0.5053348757060951
1556735_at,-0.5010009394633695,-0.5091817170091402,-0.5050913282362548,-0.5050913282362548
210846_x_at,-0.47304279651304126,-0.5358382398054291,-0.5044405181592352,-0.5044405181592352
228767_at,-0.5035254208074569,-0.5047811549968303,-0.5041532879021435,-0.5041532879021435
218599_at,-0.5072048471982538,-0.4991548414378532,-0.5031798443180535,-0.5031798443180535
204211_x_at,-0.48484507303221186,-0.5203715965335821,-0.502608334782897,-0.502608334782897
222125_s_at,-0.5023480917263652,-0.5024457636842236,-0.5023969277052944,-0.5023969277052944
200622_x_at,-0.4836638593384116,-0.521122600854267,-0.5023932300963393,-0.5023932300963393
202086_at,-0.4895943815588568,-0.5145590210241656,-0.5020767012915113,-0.5020767012915113
204553_x_at,-0.4966790722650501,-0.5070540017683549,-0.5018665370167025,-0.5018665370167025
240920_at,-0.5063285919911288,-0.49709913965476193,-0.5017138658229454,-0.5017138658229454
238477_at,-0.48485891024957956,-0.5168993008062491,-0.5008791055279144,-0.5008791055279144
233055_at,-0.4902573257179702,-0.510676371869145,-0.5004668487935576,-0.5004668487935576
228520_s_at,-0.4787408373120651,-0.5193530486430247,-0.4990469429775449,-0.4990469429775449
213908_at,-0.4916705630855473,-0.5062534307048192,-0.4989619968951833,-0.4989619968951833
203908_at,-0.48920366802871046,-0.5080614694360709,-0.4986325687323907,-0.4986325687323907
236085_at,-0.49026999837603175,-0.5052785572314471,-0.4977742778037394,-0.4977742778037394
241801_at,-0.464594932247053,-0.5294021043787712,-0.4969985183129121,-0.4969985183129121
220773_s_at,-0.4879572404074859,-0.504574629169167,-0.4962659347883264,-0.4962659347883264
241411_at,-0.48996199130509427,-0.5008547071929084,-0.49540834924900135,-0.49540834924900135
218625_at,-0.45766211205633356,-0.5321632103878201,-0.49491266122207683,-0.49491266122207683
240421_x_at,-0.4708306053521323,-0.5175991129389216,-0.49421485914552693,-0.49421485914552693
215651_at,-0.48551557519065286,-0.49736976566810265,-0.4914426704293777,-0.4914426704293777
225941_at,-0.45879724751634515,-0.523369653880645,-0.4910834506984951,-0.4910834506984951
1561240_at,-0.4914471883815655,-0.4902740885054103,-0.49086063844348793,-0.49086063844348793
34689_at,-0.46542014119536207,-0.5153989549014512,-0.49040954804840664,-0.49040954804840664
1552402_at,-0.4710211017035456,-0.5097597642605689,-0.49039043298205726,-0.49039043298205726
204362_at,-0.4859853235899389,-0.4932142067230611,-0.4895997651565,-0.4895997651565
232511_at,-0.47538497455730655,-0.5030295304852322,-0.4892072525212694,-0.4892072525212694
235337_at,-0.46702538218685674,-0.5100709674375531,-0.4885481748122049,-0.4885481748122049
206454_s_at,-0.5003163641487859,-0.47597641622031167,-0.48814639018454875,-0.48814639018454875
235104_at,-0.4547734627947732,-0.5206279128204115,-0.48770068780759235,-0.48770068780759235
225856_at,-0.4571104291259664,-0.5179180001797107,-0.4875142146528385,-0.4875142146528385
226757_at,-0.46821313150870636,-0.5065328243843724,-0.4873729779465394,-0.4873729779465394
1558115_at,-0.46495651220424916,-0.5097843523408042,-0.4873704322725267,-0.4873704322725267
208450_at,-0.46548952544660754,-0.5083610707659758,-0.4869252981062917,-0.4869252981062917
220576_at,-0.4505132559847907,-0.5233308902772899,-0.4869220731310403,-0.4869220731310403
205535_s_at,-0.48551673152948777,-0.4868023414781179,-0.48615953650380284,-0.48615953650380284
223991_s_at,-0.4666464249728939,-0.5039172416664368,-0.48528183331966535,-0.48528183331966535
231885_at,-0.47088463720923873,-0.4996605018012043,-0.4852725695052215,-0.4852725695052215
220775_s_at,-0.46697124675870005,-0.5014179985668056,-0.4841946226627528,-0.4841946226627528
1554571_at,-0.4657078811992087,-0.5023320927117223,-0.4840199869554655,-0.4840199869554655
203015_s_at,-0.4529664372945451,-0.5145001008442693,-0.4837332690694072,-0.4837332690694072
235391_at,-0.474913974224189,-0.4915454890266225,-0.4832297316254057,-0.4832297316254057
238385_at,-0.4747283052167889,-0.4910951382687553,-0.4829117217427721,-0.4829117217427721
1405_i_at,-0.46729292219374535,-0.4983705487126854,-0.48283173545321534,-0.48283173545321534
203206_at,-0.4782164929859543,-0.48651570251014725,-0.4823660977480508,-0.4823660977480508
244524_at,-0.4840363026086453,-0.48045488737783987,-0.4822455949932426,-0.4822455949932426
232284_at,-0.460037025823009,-0.5037690425580243,-0.48190303419051667,-0.48190303419051667
1556583_a_at,-0.47138307046519495,-0.49188284727502274,-0.4816329588701088,-0.4816329588701088
214639_s_at,-0.4856311089929932,-0.47727214834564485,-0.481451628669319,-0.481451628669319
217875_s_at,-0.4773685613317165,-0.4835967702114052,-0.48048266577156085,-0.48048266577156085
239589_at,-0.47679242450905884,-0.4841026858578187,-0.48044755518343873,-0.48044755518343873
233197_at,-0.503560426267302,-0.4563692251463629,-0.47996482570683247,-0.47996482570683247
232473_at,-0.46411423644529376,-0.49440333036041373,-0.47925878340285377,-0.47925878340285377
219209_at,-0.4558305986766164,-0.5015962616807454,-0.47871343017868095,-0.47871343017868095
238027_at,-0.47825480831489453,-0.47765221386080164,-0.4779535110878481,-0.4779535110878481
204361_s_at,-0.4817211498214086,-0.47373929699007405,-0.47773022340574134,-0.47773022340574134
231412_at,-0.471678685353793,-0.48200508032923833,-0.47684188284151563,-0.47684188284151563
236512_at,-0.46354359609566553,-0.48895450861281364,-0.4762490523542396,-0.4762490523542396
240365_at,-0.4296744883100465,-0.5225573443136211,-0.4761159163118338,-0.4761159163118338
227803_at,-0.4890950616949258,-0.4625714144287688,-0.4758332380618473,-0.4758332380618473
1563085_at,-0.4861839797798016,-0.4632964123114085,-0.474740196045605,-0.474740196045605
223319_at,-0.4621422448401718,-0.4869348267743966,-0.4745385358072842,-0.4745385358072842
207688_s_at,-0.45389347780133327,-0.4945605070236417,-0.47422699241248745,-0.47422699241248745
205398_s_at,-0.4643600176650156,-0.4837112538833165,-0.4740356357741661,-0.4740356357741661
210164_at,-0.4564263303744049,-0.49158438608177213,-0.47400535822808854,-0.47400535822808854
206023_at,-0.4478013525451415,-0.5000643136061457,-0.4739328330756436,-0.4739328330756436
240447_at,-0.4685458312289393,-0.4787164205377917,-0.4736311258833655,-0.4736311258833655
227238_at,-0.47151577407936585,-0.47335930398186216,-0.47243753903061403,-0.47243753903061403
205660_at,-0.4570267638211686,-0.48730958746725056,-0.47216817564420954,-0.47216817564420954
209550_at,-0.4924113664614082,-0.4513500715824018,-0.471880719021905,-0.471880719021905
217705_at,-0.46069650113058996,-0.48201024701309586,-0.4713533740718429,-0.4713533740718429
207609_s_at,-0.45349918912814013,-0.4887258362451837,-0.4711125126866619,-0.4711125126866619
1556366_s_at,-0.4684154096576194,-0.4737744183589026,-0.471094914008261,-0.471094914008261
223822_at,-0.45609486064903537,-0.48592248358999135,-0.47100867211951336,-0.47100867211951336
227336_at,-0.43734667384610193,-0.504481795018883,-0.4709142344324925,-0.4709142344324925
1553525_at,-0.47206628416233115,-0.4695706618665651,-0.4708184730144481,-0.4708184730144481
1555759_a_at,-0.45519665306090384,-0.4857716953587508,-0.47048417420982735,-0.47048417420982735
205764_at,-0.4654183539755345,-0.47512518376134194,-0.47027176886843824,-0.47027176886843824
209253_at,-0.45283522996884623,-0.4876448092769112,-0.4702400196228787,-0.4702400196228787
1562748_at,-0.4603880072930857,-0.47923076812685644,-0.46980938770997105,-0.46980938770997105
236973_at,-0.44565694969227965,-0.493384277506732,-0.4695206135995058,-0.4695206135995058
212265_at,-0.4328524806633935,-0.5057166429804261,-0.4692845618219098,-0.4692845618219098
242019_at,-0.4520218184629505,-0.48546286398882305,-0.46874234122588676,-0.46874234122588676
215058_at,-0.46159755312012485,-0.4753143359587638,-0.46845594453944434,-0.46845594453944434
222304_x_at,-0.46530550607279686,-0.4714824117314818,-0.4683939589021393,-0.4683939589021393
202702_at,-0.439061863782397,-0.4970589240747595,-0.46806039392857823,-0.46806039392857823
225570_at,-0.4521719307491195,-0.48222447339049834,-0.4671982020698089,-0.4671982020698089
211052_s_at,-0.433163828600509,-0.5011704095711629,-0.46716711908583597,-0.46716711908583597
230405_at,-0.45901046203596285,-0.4746568956005269,-0.4668336788182449,-0.4668336788182449
215075_s_at,-0.44582370673899924,-0.48780216657287384,-0.46681293665593654,-0.46681293665593654
238628_s_at,-0.4609900379944781,-0.47240183240252126,-0.46669593519849967,-0.46669593519849967
228425_at,-0.48326959619779714,-0.44977455950759837,-0.4665220778526977,-0.4665220778526977
209856_x_at,-0.4434246099390702,-0.48887157000848347,-0.4661480899737768,-0.4661480899737768
223027_at,-0.4409285175236856,-0.4913284062750931,-0.4661284618993894,-0.4661284618993894
244774_at,-0.46123325429792617,-0.4703779707654398,-0.46580561253168296,-0.46580561253168296
218943_s_at,-0.47095451350750467,-0.4598605540820642,-0.46540753379478444,-0.46540753379478444
1556235_at,-0.4515403406886609,-0.4784819245062703,-0.4650111325974656,-0.4650111325974656
207871_s_at,-0.4418343689025962,-0.48804026197247913,-0.4649373154375377,-0.4649373154375377
203143_s_at,-0.445185382104764,-0.48339042991695597,-0.46428790601086,-0.46428790601086
1555579_s_at,-0.4234495855359441,-0.5047135976949202,-0.46408159161543217,-0.46408159161543217
211084_x_at,-0.44276855476495003,-0.48489932689744614,-0.4638339408311981,-0.4638339408311981
218400_at,-0.4386736137482191,-0.48898215222099084,-0.463827882984605,-0.463827882984605
212355_at,-0.4678380238409735,-0.4586217097427314,-0.46322986679185246,-0.46322986679185246
