,0_RF,1_XGB,2_LGBM,3_ExtraTrees,6_RF,7_XGB,8_LGBM,9_ExtraTrees,12_RF,13_XGB,14_LGBM,15_ExtraTrees,18_RF,19_XGB,20_LGBM,21_ExtraTrees,24_RF,25_XGB,26_LGBM,27_ExtraTrees,30_RF,31_XGB,32_LGBM,33_ExtraTrees,36_RF,37_XGB,38_LGBM,39_ExtraTrees,42_RF,43_XGB,44_LGBM,45_ExtraTrees,48_RF,49_XGB,50_LGBM,51_ExtraTrees,54_RF,55_XGB,56_LGBM,57_ExtraTrees,MEAN,MEDIAN
218876_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004059243502196026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924262831690978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007412138166782346,0.0
212657_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011362567246473262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850138577464186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007409410624822296,0.0
212659_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959410815734615,0.0,0.0,0.0,0.0,0.007398527039336538,0.0
219695_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00531098873945075,0.0,0.0,0.0,0.2834170958304451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007218202114247396,0.0
204130_at,0.0,0.0,0.0,0.060875514974908326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207437045157998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674135772257033,0.007209014430331962,0.0
56197_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879271634471646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007198179086179116,0.0
206149_at,0.0,0.0,0.0,0.04814942930323037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23915454015071666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007182599236348676,0.0
212151_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2729237111276029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01083666264929557,0.007094009344422461,0.0
216388_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28307711199752605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070769277999381515,0.0
204726_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.03491778680966844,0.02,0.0,0.015656493051970016,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02918584898070552,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.00699400310929989,0.0
60474_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27812011672887227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069530029182218065,0.0
201441_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.03632067665628534,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.021996227570577016,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.019178356457847063,0.006937381405359028,0.0
221309_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.036520499416787915,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.024916746062474647,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.015096436806544898,0.006913341945386478,0.0
218736_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750808481148706,0.0,0.0,0.0,0.1986684950639875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001909013833189346,0.006891458925301186,0.0
212988_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055192403330935516,0.0,0.0,0.0,0.0634454016578666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024893430983731656,0.0,0.0,0.0,0.032554032791732204,0.0,0.0,0.0,0.0,0.09715000797448849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006830881918468862,0.0
221666_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710072691333501,0.0,0.0,0.0,0.0,0.006775181728333753,0.0
205990_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027504429807510253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012700117448374128,0.0,0.0,0.0,0.0,0.0,0.0,0.22869153511038326,0.0,0.0,0.0,0.0,0.006722402059156691,0.0
60528_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16240804223939098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10602509719665557,0.006710828485901163,0.0
209982_s_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.032629860020505566,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.033776572580894504,0.02,0.0,0.0,0.006660160703276292,0.0
208563_x_at,0.0,0.0,0.0,0.20653134934293546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027809210457711746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02180634786954991,0.0,0.0,0.0,0.035136414895763454,0.0,0.0,0.0,0.0,0.006656375828850501,0.0
209771_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039922633437992294,0.0,0.0,0.0,0.037605546174927076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18545490308163637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574577067363893,0.0
204389_at,0.0,0.0,0.0,0.036136920758417575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04979243763811155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020502776424996066,0.0,0.0,0.0,0.0037618309574133503,0.0,0.0,0.152241200060007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006560879145973639,0.0
205220_at,0.0,0.0,0.0,0.25888505592568184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006472126398142046,0.0
219010_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586386908730433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006465967271826083,0.0
210507_s_at,0.2450044937531541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067086173550956986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063166550706289576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064507441544719695,0.0
219141_s_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01258384817790297,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.04141326019180356,0.02,0.0,0.0,0.0,0.02,0.0,0.0036335570111659457,0.0064407665227631025,0.0
213369_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569517662200717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423794155501793,0.0
217496_s_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.05677224909730287,0.0,0.02,0.0,0.0,0.006419306115673863,0.0
209059_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943815946003491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05785802212404171,0.0,0.0,0.0,0.0,0.10365144439783937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006397276528055755,0.0
219513_s_at,0.004848433778743094,0.02,0.0,0.0,0.005622759380051978,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.04425341118805902,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.006368114996912644,0.0
205402_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20132535620438322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02278602760094381,0.0,0.0,0.0,0.0290311045202332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006328562208139006,0.0
214919_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010975178352237656,0.0,0.0,0.0,0.03347353079873877,0.0,0.0,0.0,0.009061669871235793,0.0,0.0,0.0,0.029834820807008527,0.0,0.0,0.0,0.005065603721842159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594907943987117,0.004978116767412413,0.0,0.0,0.0,0.006321992867929675,0.0
41047_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11379319775207301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02244866696416647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11597641936444811,0.006305457102017189,0.0
200763_s_at,0.0,0.0,0.0,0.044115089185283264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07181006599441432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07788237966804487,0.0,0.0,0.058081661809824055,0.006297229916439162,0.0
222026_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08215958032975101,0.03406172764899712,0.0,0.0,0.0,0.0,0.0,0.0,0.13338458485449792,0.0,0.0,0.0,0.002123090230259338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062932245765876344,0.0
202440_s_at,0.005598366666751265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030805652639871048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04626264568145315,0.0,0.0,0.0,0.07407936815704659,0.023165738079379817,0.0,0.0,0.0,0.06992605352235444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006245945618671407,0.0
219388_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24925698136120314,0.0,0.0,0.0,0.0,0.006231424534030078,0.0
202273_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.04923176833489178,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.006230794096613586,0.0
212086_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025483077444018103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200604943907191,0.0,0.0,0.0,0.022760717399745774,0.0,0.0,0.0,0.0,0.006221218468773872,0.0
219956_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21772105858213112,0.030977080890337957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006217453486811727,0.0
207091_at,0.09784949739171048,0.0,0.0,0.0,0.04506926066657568,0.0,0.0,0.0,0.02152637420121854,0.0,0.0,0.005474724922261759,0.0,0.0,0.0,0.004435757131273231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03633400031352398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037131037185692016,0.006195516295306393,0.0
221470_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426279422342911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226767951140257,0.020872357204345278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006195298663545002,0.0
200021_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992079428782093,0.0033139989506003782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411182954440879,0.006165844284330462,0.0
201829_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878210554136624,0.0,0.0,0.13761495159967765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394828728781764,0.0,0.0,0.0,0.0,0.006146998250480507,0.0
202054_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07371761335411989,0.026147597741987737,0.0,0.0,0.0,0.0,0.0,0.0,0.14539886220914272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006131601832631259,0.0
218995_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015924940106986776,0.0,0.0,0.0,0.2288187584662203,0.0,0.0,0.0,0.0,0.006118592464330177,0.0
211056_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24473854630068273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118463657517068,0.0
215465_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445324706489606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113311766224015,0.0
209820_s_at,0.0425684431156594,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.006064210966132777,0.0
201360_at,0.0,0.0,0.0,0.0,0.047095933510090254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909400291383456,0.0,0.0,0.0,0.004299111088100214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060583768434134015,0.0
200031_s_at,0.0,0.0,0.0,0.04701485269247553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003586206877789623,0.0,0.0,0.0,0.09207084710510045,0.0978196371589699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006012288595858388,0.0
204469_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0301414771757632,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.009812897162390458,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.005998859246695133,0.0
208228_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23966092602612174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005991523150653043,0.0
211029_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005011914025683296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23401323137089244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005975628634914394,0.0
216845_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061552197726065794,0.0,0.0,0.0,0.06925821028521591,0.020838454846939927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08621128094699418,0.0,0.0,0.0,0.005946503595130395,0.0
213247_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.035035592429150796,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.005875889698970061,0.0
209784_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23500741857420593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005875185464355148,0.0
211734_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009847352207537019,0.0,0.0,0.02807428998191004,0.0,0.0,0.0,0.09569502244392736,0.0,0.0,0.0,0.0,0.08174635309567357,0.0,0.0,0.01929183018287023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058663711977979555,0.0
210084_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23439608485955105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859902121488776,0.0
209928_s_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.03435156459912717,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.00585878900321947,0.0
207339_s_at,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.010195732470642812,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.022958879169715386,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0058288651792502465,0.0
221798_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089681756093602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08106461439616262,0.0,0.0,0.02783739961065593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005744970789193864,0.0
202607_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020620548254840113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20892019828098948,0.0,0.0,0.0,0.0,0.00573851866339574,0.0
202005_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004650855767441147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22282031798864993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005686779343902277,0.0
201841_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011203220194707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21497555575569274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056544693987600056,0.0
203000_at,0.0,0.0,0.0,0.20191686863821778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02295627103033165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005621828491713736,0.0
205384_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02822017792103613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03101495086168242,0.0,0.0,0.0,0.047458500271670166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08629935542509057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030828143585433888,0.0,0.0,0.0,0.0,0.00559552820162283,0.0
211663_x_at,0.0,0.0,0.0,0.09952434537973964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03046887898291356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09298424444924588,0.005574436720297477,0.0
211710_x_at,0.15602601268086982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016816467451154914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04795667378461318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005519978847915948,0.0
46142_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12392645081493503,0.0,0.0,0.0,0.06004448274464424,0.0,0.0,0.0,0.03041410359733437,0.0,0.0,0.0,0.004756393552381594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005478535767732381,0.0
208651_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184135683345365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005460339208363413,0.0
