,LR,SVM,MEAN
232215_x_at,0.05956778560735104,0.07418527268143534,0.06687652914439318
206789_s_at,0.05854056452680693,0.07516507510150085,0.06685281981415389
243480_at,0.06399838228226251,0.06965062532750113,0.06682450380488182
241844_x_at,0.04131557950210347,0.09232684209226122,0.06682121079718234
1555724_s_at,0.05202513959041997,0.08161694428323256,0.06682104193682627
218159_at,0.06162333103052997,0.07200300097755546,0.06681316600404272
208601_s_at,0.0769513875531361,0.0566634559434636,0.06680742174829984
202325_s_at,0.04674715777963938,0.08686341604444846,0.06680528691204392
228930_at,0.056786212757738146,0.0768030474427131,0.06679463010022563
1555568_at,0.08303080532141782,0.050556401679776035,0.06679360350059693
244890_at,0.07134211941980172,0.06223833561310587,0.06679022751645379
228096_at,0.0747203594427928,0.05884086963931993,0.06678061454105637
1569099_at,0.08900054593679971,0.044547339384034164,0.06677394266041693
233788_at,0.05740341292141788,0.07611483848810209,0.06675912570475999
226751_at,0.08088826448828346,0.052612792358045314,0.06675052842316438
215593_at,0.08223354755773658,0.05125472002486522,0.0667441337913009
235603_at,0.05695624410754967,0.07652084330009516,0.06673854370382241
1563398_at,0.07350731600161607,0.059967232526989454,0.06673727426430276
206107_at,0.0733499003016238,0.060109558118332296,0.06672972920997805
219205_at,0.07233998298503422,0.061111274877441425,0.06672562893123782
239472_at,0.05778395558060074,0.07565494689698754,0.06671945123879414
229032_at,0.07967525831329439,0.05376244070961948,0.06671884951145693
227045_at,0.06327830099019613,0.07015182924281355,0.06671506511650484
1562918_at,0.08363645363649369,0.049771536129768174,0.06670399488313093
1562346_at,0.06733531963679688,0.06606034912465807,0.06669783438072747
202859_x_at,0.057230225712189726,0.07615776013694996,0.06669399292456984
229105_at,0.09124472814747674,0.04213582691296636,0.06669027753022155
235373_at,0.08445982159950424,0.0489175595619646,0.06668869058073443
233076_at,0.09244517184786799,0.04091337477102533,0.06667927330944666
218555_at,0.06761976621086961,0.06573711898687645,0.06667844259887304
239091_at,0.057206951332092686,0.07613694273418675,0.06667194703313972
228209_at,0.06170517170355018,0.07163126315566565,0.0666682174296079
221243_s_at,0.06902209547387692,0.06427430516994453,0.06664820032191072
231025_at,0.08388697396773943,0.049364452675899693,0.06662571332181956
213735_s_at,0.055040828395685186,0.07820365548231656,0.06662224193900088
1568817_at,0.07024200332487514,0.06299881116208529,0.06662040724348021
211240_x_at,0.06696149071658183,0.06627685403693499,0.0666191723767584
202621_at,0.06610371526158677,0.06712878500154563,0.0666162501315662
212302_at,0.07788701613038655,0.055336548428075956,0.06661178227923126
1569634_at,0.05619307978449203,0.07702994152456248,0.06661151065452725
234221_at,0.06014300092341581,0.0730668258633665,0.06660491339339115
229603_at,0.08873437440828015,0.04447424071517834,0.06660430756172925
239313_at,0.07861354282283708,0.0545941192478439,0.0666038310353405
1556129_at,0.08783942577863965,0.04530782507866552,0.06657362542865258
1562157_at,0.09131602283563889,0.04182767069442345,0.06657184676503117
231997_at,0.06075254784079849,0.07237108978612077,0.06656181881345963
1552576_at,0.0922012128505886,0.040912579667811325,0.06655689625919997
207369_at,0.0863551168920972,0.04675020450798767,0.06655266070004243
213877_x_at,0.08343781996848681,0.049667477674162616,0.06655264882132472
235950_at,0.03603780704191437,0.09703977714636368,0.06653879209413903
1557452_at,0.07139184543999738,0.06168463991747525,0.06653824267873631
1561125_at,0.07728127773035429,0.0557648312377214,0.06652305448403784
240608_at,0.08540732752429032,0.04763724107345059,0.06652228429887046
235619_at,0.05679526542309243,0.07623714477791493,0.06651620510050368
1563927_a_at,0.05779437076518173,0.0752172757189491,0.06650582324206541
204625_s_at,0.05830954632147734,0.07468335341472472,0.06649644986810103
208094_s_at,0.06589495252177947,0.06707448889871873,0.0664847207102491
228116_at,0.0917919550005937,0.041175611914695466,0.06648378345764458
212746_s_at,0.07028758660675358,0.06261163064136918,0.06644960862406138
232176_at,0.0827657478981406,0.05013150604610848,0.06644862697212454
210428_s_at,0.07262154407676104,0.060275032937813514,0.06644828850728728
229563_s_at,0.07193005548787068,0.06095368514443291,0.0664418703161518
242797_x_at,0.05770897508765453,0.0751733041314003,0.06644113960952741
201798_s_at,0.063256621206518,0.06960080550403167,0.06642871335527484
214173_x_at,0.04604606833374797,0.08680972765120994,0.06642789799247895
209033_s_at,0.07301005372051121,0.059816687654854664,0.06641337068768294
1554212_s_at,0.09055688831560488,0.042248574651930895,0.06640273148376788
222195_s_at,0.08298476632314956,0.049820147897948225,0.0664024571105489
240223_at,0.07196596890459536,0.06082704709785504,0.06639650800122521
1569926_s_at,0.049586814520211575,0.08320130434501898,0.06639405943261528
1565787_at,0.08401194218950334,0.04874819619483402,0.06638006919216868
211424_x_at,0.08760503844633229,0.04512248170765069,0.06636376007699149
244491_at,0.06734216105413196,0.06534562217657404,0.066343891615353
203363_s_at,0.06268945867651819,0.06993824611118414,0.06631385239385117
230632_at,0.07942640280352828,0.0532010387113764,0.06631372075745234
214641_at,0.08282441038586323,0.04977576615315431,0.06630008826950877
233400_at,0.05459581426336986,0.0780028192563532,0.06629931675986153
211274_at,0.08670432778153628,0.045892765671542254,0.06629854672653926
243485_at,0.09446801844817429,0.038127953124476595,0.06629798578632544
243091_at,0.06581730667468763,0.06677302996712216,0.0662951683209049
205087_at,0.051382812880900915,0.08120277755453241,0.06629279521771667
218562_s_at,0.07016821617877458,0.06236977120960064,0.06626899369418761
1553752_at,0.07419349117570181,0.05834437911508014,0.06626893514539098
236697_at,0.049783408777271485,0.08273769495060301,0.06626055186393726
204712_at,0.07471227564216419,0.057743072253190926,0.06622767394767756
219153_s_at,0.0834291092251963,0.04902259193445098,0.06622585057982364
206908_s_at,0.05007506242931322,0.0823540839023774,0.06621457316584531
232567_at,0.056859641550569995,0.07556875937967969,0.06621420046512484
214357_at,0.08395815687319219,0.04846752379009679,0.06621284033164448
217137_x_at,0.08152003530133554,0.05090264027141855,0.06621133778637706
237942_at,0.10250513133303389,0.029892990705669163,0.06619906101935152
206329_at,0.05741471992908088,0.07498062166355174,0.0661976707963163
232063_x_at,0.055614265603023,0.07677164925441789,0.06619295742872044
1554190_s_at,0.08309521150508604,0.04928989605696376,0.0661925537810249
238227_at,0.08701354131756982,0.04536944908216969,0.06619149519986975
209186_at,0.06184899388541667,0.07052864361754001,0.06618881875147833
230243_at,0.052097833293229,0.08027035322070937,0.06618409325696918
209902_at,0.06603684000934365,0.06633020052246788,0.06618352026590577
224074_at,0.06600769134858565,0.06633432092670488,0.06617100613764526
201083_s_at,0.0729958450147092,0.05931396804300538,0.06615490652885729
231367_s_at,0.0482503283168509,0.08405531816663606,0.06615282324174349
203140_at,0.048436115062276096,0.0838500755102196,0.06614309528624784
224419_x_at,0.06613000073154794,0.06613208615484403,0.06613104344319598
238352_s_at,0.07144752702801427,0.06081190392635768,0.06612971547718598
214305_s_at,0.0781868162271598,0.05405376955225072,0.06612029288970525
238057_at,0.06514619818322714,0.06705918566742414,0.06610269192532564
227753_at,0.0702523912433615,0.06193066552247798,0.06609152838291973
211214_s_at,0.055660549058130386,0.07651700834416687,0.06608877870114863
217351_at,0.07852097274168765,0.053640228750584155,0.0660806007461359
216156_at,0.07250130913654011,0.059653168191263733,0.06607723866390192
242729_at,0.09024543098223178,0.04190780887810988,0.06607661993017083
204335_at,0.07943225830495286,0.052719477977498465,0.06607586814122567
206944_at,0.08221261258127151,0.04993331312566413,0.06607296285346782
210371_s_at,0.05862918109286722,0.07351665543228698,0.06607291826257711
222925_at,0.07856017074649224,0.053573541000933304,0.06606685587371278
1570575_at,0.06950501262442964,0.06262553818759302,0.06606527540601133
228874_at,0.08570818484414135,0.04641865556779881,0.06606342020597009
210275_s_at,0.0729311897494739,0.059173988584921976,0.06605258916719793
1563581_at,0.0644002147298982,0.06768284185336611,0.06604152829163215
231162_at,0.0815765156092444,0.05047033165281442,0.06602342363102941
213004_at,0.05140706931572553,0.08062748805109138,0.06601727868340845
224651_at,0.0484754318573933,0.08355549825434819,0.06601546505587075
244839_at,0.07784425720152409,0.054185034541878514,0.0660146458717013
1561960_at,0.052325595285739275,0.07967789213481714,0.06600174371027821
237854_at,0.05221163875507794,0.07977036044665407,0.065990999600866
237228_at,0.07029022109959868,0.06166854426816795,0.06597938268388331
211750_x_at,0.07129324436413999,0.06065647139984664,0.06597485788199331
1556928_at,0.05421204570199905,0.07772545536638634,0.0659687505341927
230296_at,0.06486279834542584,0.06707436521006914,0.06596858177774749
217858_s_at,0.04074522243927911,0.09116123448727188,0.0659532284632755
214266_s_at,0.08572982364998794,0.046167235943600546,0.06594852979679425
228580_at,0.07977341018294652,0.052103757245255886,0.0659385837141012
1555543_a_at,0.07226063876760903,0.059607170323495585,0.06593390454555231
1559333_at,0.07228567939845541,0.05957830320435313,0.06593199130140427
222866_s_at,0.07517694080449107,0.0566597338307842,0.06591833731763763
204259_at,0.07614596625598863,0.0556725272335787,0.06590924674478366
211375_s_at,0.05383916230300455,0.07795723303315134,0.06589819766807795
1553380_at,0.05715851566340376,0.07463780483718699,0.06589816025029538
236764_at,0.08707827701224789,0.04471337261523565,0.06589582481374177
230638_at,0.06676700712294593,0.06499730940236974,0.06588215826265784
233697_at,0.07506329186748868,0.056674479565934785,0.06586888571671173
1559789_a_at,0.08874748910414364,0.042968574336483045,0.06585803172031335
215720_s_at,0.07752797539724408,0.054167449090408784,0.06584771224382643
1564760_at,0.0715687101846531,0.06012356109307593,0.06584613563886452
229552_at,0.060456050053837126,0.0712231498214044,0.06583959993762076
240993_at,0.06715087236364142,0.06451263660567985,0.06583175448466064
223050_s_at,0.060328806942872834,0.07126497313571174,0.06579689003929229
217184_s_at,0.08430313877044772,0.047290509317993105,0.06579682404422041
213621_s_at,0.0684832920665456,0.06310849343320146,0.06579589274987353
1560117_at,0.08396337314004888,0.04761625949711545,0.06578981631858216
1561355_at,0.05916968360252099,0.07236348003528331,0.06576658181890216
204389_at,0.07689327227525099,0.05459281226497337,0.06574304227011218
212804_s_at,0.06712902383845766,0.06435440315458996,0.0657417134965238
234551_at,0.05014438108883635,0.08132210207423879,0.06573324158153757
208049_s_at,0.08046406347275424,0.051001768860637633,0.06573291616669594
1555426_a_at,0.06126206075947183,0.07019043669886636,0.0657262487291691
206047_at,0.04135256294813209,0.09009785081048978,0.06572520687931094
202432_at,0.05851860388975036,0.07293015389925218,0.06572437889450128
212164_at,0.055991681363474384,0.07543624060207334,0.06571396098277386
233586_s_at,0.07359289598066861,0.05783235926239695,0.06571262762153278
201919_at,0.06775323298051998,0.06364552784833961,0.0656993804144298
206162_x_at,0.07632818097877048,0.055052689724106096,0.06569043535143829
221480_at,0.04271447524972555,0.08863422278656373,0.06567434901814465
208521_at,0.07331349958302967,0.05803364636848357,0.06567357297575663
1553264_a_at,0.0686607256387253,0.06266953424847231,0.0656651299435988
209431_s_at,0.057767502904375684,0.07356153556874437,0.06566451923656003
243416_at,0.06623019339727353,0.06508277724782827,0.06565648532255089
235247_at,0.07868522294172581,0.052626140971523516,0.06565568195662466
220016_at,0.0706354698502728,0.06067436302430027,0.06565491643728653
1564685_a_at,0.08784094342106526,0.0434501465415953,0.06564554498133028
208189_s_at,0.07719726104368854,0.054084285306727424,0.06564077317520799
221863_at,0.07420893430589112,0.05705875070589092,0.06563384250589102
217491_x_at,0.04549013436520303,0.08575880531968055,0.06562446984244179
227817_at,0.06523620706057523,0.06601082629835052,0.06562351667946287
208288_at,0.07059986089286893,0.06063416708942073,0.06561701399114483
243684_at,0.0540053209795603,0.07718679479915151,0.06559605788935591
1562715_at,0.05177310691925592,0.0794111538258901,0.06559213037257301
240259_at,0.04782346501471207,0.08332829145614307,0.06557587823542757
233932_at,0.07260875521550694,0.05853500846557297,0.06557188184053996
1562305_x_at,0.07068891446912011,0.06044843938140817,0.06556867692526414
214088_s_at,0.08077907824437183,0.05032697106900572,0.06555302465668877
244834_at,0.06415833311980582,0.06693054308738113,0.06554443810359348
226274_at,0.07767467855011673,0.05338425353978843,0.06552946604495258
1555027_at,0.08349367563183428,0.04756111202432603,0.06552739382808015
220961_s_at,0.05373064062131947,0.07730256679689754,0.0655166037091085
221600_s_at,0.05567738176792691,0.0753502918081145,0.06551383678802071
243262_at,0.06004486551862049,0.07094552255943397,0.06549519403902723
202985_s_at,0.062051665333710836,0.06893675670549215,0.0654942110196015
230920_at,0.05965855573635308,0.07130151572604464,0.06548003573119886
241733_at,0.06126188330536868,0.06967980172532474,0.06547084251534671
221763_at,0.060798035143086335,0.07013143763903025,0.06546473639105829
1555501_s_at,0.06197285088362893,0.06895050877736456,0.06546167983049675
209727_at,0.06277976080814379,0.06813125617174166,0.06545550848994272
204324_s_at,0.07261992127487883,0.058280740573562494,0.06545033092422066
232424_at,0.06496888633247472,0.06592936330757816,0.06544912482002643
1567256_at,0.08236533567921864,0.04853108905270357,0.0654482123659611
1554385_a_at,0.0541743171348478,0.07671990908186055,0.06544711310835417
230587_at,0.0754134478507298,0.055457038438565524,0.06543524314464766
216828_at,0.07342752718371162,0.057430455398568794,0.06542899129114021
230139_at,0.07081907698148848,0.06003233256123823,0.06542570477136336
232806_s_at,0.03912348844579875,0.09168874945094524,0.06540611894837199
203621_at,0.05579860456154198,0.07500891671725445,0.0654037606393982
229173_at,0.059077108036570555,0.07172978682727249,0.06540344743192153
225345_s_at,0.0880060954539191,0.04278101681298724,0.06539355613345317
215132_at,0.049908966538021675,0.0808717803279032,0.06539037343296243
234692_at,0.08222408709150972,0.04853512570147545,0.06537960639649258
241613_at,0.042332562959313216,0.08842575099711292,0.06537915697821306
238796_at,0.0668839498263289,0.06386498815341254,0.06537446898987073
231657_s_at,0.053080091168353584,0.07764164409975505,0.06536086763405431
221439_at,0.06780411347284067,0.06291260076967575,0.0653583571212582
214178_s_at,0.07242838797494336,0.05828769806971798,0.06535804302233067
204394_at,0.07490846832909832,0.05580640023577821,0.06535743428243826
216398_at,0.06527755011018721,0.0654334107199964,0.0653554804150918
238987_at,0.030016943243642052,0.1006876773340656,0.06535231028885383
223270_at,0.04883585642036695,0.08185185179129914,0.06534385410583304
227708_at,0.054132500795465534,0.07655434494768108,0.06534342287157331
210484_s_at,0.06650026316397921,0.06418470698859859,0.0653424850762889
216310_at,0.04842996539570624,0.08222951689652794,0.06532974114611709
202632_at,0.057495492748519665,0.07316362898723551,0.06532956086787758
207281_x_at,0.059881644442089536,0.07076108719726253,0.06532136581967603
212557_at,0.06542853908129796,0.06520736519608987,0.06531795213869392
1553052_at,0.061002323098451605,0.0696178438077784,0.06531008345311501
1561699_a_at,0.08025154297777816,0.05036685369764938,0.06530919833771377
217264_s_at,0.07980403526690026,0.05080899596930642,0.06530651561810334
243573_at,0.08222768966208856,0.048377340399714204,0.06530251503090138
229140_at,0.06605388550420264,0.06455036124376444,0.06530212337398354
226320_at,0.05406280590548429,0.07654096680430734,0.06530188635489581
224295_at,0.07693401915390195,0.053668120293322914,0.06530106972361244
220390_at,0.08886428841066628,0.04172658585750007,0.06529543713408317
244547_at,0.0750714217245935,0.0555185334924518,0.06529497760852265
223544_at,0.064762214618398,0.06582114756404717,0.06529168109122258
234478_at,0.08710455736666538,0.04347853880119511,0.06529154808393024
239890_s_at,0.06725314116892257,0.06332155276015777,0.06528734696454017
59644_at,0.06968343651933284,0.060860474076812214,0.06527195529807253
206672_at,0.06925138866463476,0.06127289742588337,0.06526214304525907
1559077_at,0.06823932045587892,0.062278038917673896,0.06525867968677641
229331_at,0.07409838682397106,0.05637580295674162,0.06523709489035634
222260_at,0.08068589962654081,0.04978789027640358,0.0652368949514722
210491_at,0.06850078088859217,0.0619287365095809,0.06521475869908654
220682_s_at,0.03988975752005587,0.09052747628311504,0.06520861690158546
202823_at,0.039671240413119445,0.09072551096969188,0.06519837569140566
220386_s_at,0.06877242246883494,0.06162303787415971,0.06519773017149733
213505_s_at,0.05213756068026552,0.0782195558096776,0.06517855824497155
213171_s_at,0.04456719585449927,0.08576728724989238,0.06516724155219583
215057_at,0.08464219482986689,0.04568987008557207,0.06516603245771949
224313_at,0.06439292769377436,0.06592221083227064,0.06515756926302249
219743_at,0.0697673038618393,0.06053755497726177,0.06515242941955053
209429_x_at,0.07184528025533676,0.05843748309199136,0.06514138167366407
207824_s_at,0.06511694425173457,0.06515816339630823,0.0651375538240214
1552913_at,0.0726799195652704,0.05759378827050974,0.06513685391789006
240216_at,0.06280633801858242,0.06740976586098009,0.06510805193978125
214919_s_at,0.05843576101947116,0.0717669387968642,0.06510134990816768
1560138_at,0.058229078449026236,0.07197039385424471,0.06509973615163547
220266_s_at,0.055880151567242464,0.07431123207661058,0.06509569182192652
218281_at,0.05262608775380935,0.07756288883579793,0.06509448829480363
225823_at,0.05576694048469949,0.0744046735113377,0.0650858069980186
204096_s_at,0.08000099078266239,0.05016581188346472,0.06508340133306356
227827_at,0.06538379514193293,0.06477633558448255,0.06508006536320773
238302_at,0.05087004064401533,0.07923414460478286,0.0650520926243991
224677_x_at,0.045773230713100736,0.08432821911957683,0.06505072491633879
1567181_x_at,0.0669409740179095,0.06315092127993552,0.0650459476489225
235747_at,0.0529401347428847,0.07713600121879105,0.06503806798083787
220305_at,0.057552871793612355,0.07251322211186863,0.0650330469527405
239755_at,0.07750518165845029,0.05253513488462827,0.06502015827153929
239761_at,0.07798950512852221,0.0519809724744087,0.06498523880146545
222331_at,0.0664736007741493,0.06349413053270153,0.06498386565342541
1562267_s_at,0.058981862406035375,0.07098065119153237,0.06498125679878387
221058_s_at,0.06204129442021704,0.06791820923354204,0.06497975182687954
218909_at,0.08454077003075935,0.045400563395539086,0.06497066671314922
243800_at,0.06774194427495527,0.0621915603036768,0.06496675228931603
203424_s_at,0.0770801365207723,0.05284377610304564,0.06496195631190896
232770_at,0.07205622303706234,0.05784341712734325,0.06494982008220279
207490_at,0.07807793209244798,0.05177326158655528,0.06492559683950164
240442_at,0.07574088845352078,0.054088955175474386,0.06491492181449758
225602_at,0.06293763508800239,0.066876458687302,0.0649070468876522
229966_at,0.0742729375406894,0.05552990890026124,0.06490142322047532
224643_at,0.06796627825287746,0.061801317956540404,0.06488379810470893
222112_at,0.06427894475510099,0.06548205767428557,0.06488050121469327
202058_s_at,0.05923760472729735,0.07044130505040656,0.06483945488885196
231664_at,0.08099925649647127,0.04867747669947086,0.06483836659797107
234969_s_at,0.08453242822446538,0.045132910511892416,0.0648326693681789
237560_at,0.06304279370431239,0.0666188141737499,0.06483080393903115
237294_at,0.08355067885334942,0.046104800939315786,0.0648277398963326
221454_at,0.08069112996957431,0.04895552661650929,0.0648233282930418
213264_at,0.05625318071746427,0.07337170683733221,0.06481244377739824
206189_at,0.08433319810845182,0.04527887950649499,0.0648060388074734
229676_at,0.06293515500282013,0.0666677368795247,0.0648014459411724
222420_s_at,0.07146129159369721,0.05813874074670976,0.06480001617020348
1566899_at,0.07160969980284818,0.05798794530659978,0.06479882255472398
243431_at,0.06724808094531703,0.06234751730296014,0.06479779912413859
225170_at,0.06883255816154149,0.06075711874598449,0.06479483845376299
203350_at,0.06886853903719002,0.060712275864780924,0.06479040745098547
233986_s_at,0.06491461042458924,0.06465963245826718,0.0647871214414282
219760_at,0.04641566076324993,0.08315832722609204,0.06478699399467099
64899_at,0.07573387173626533,0.053828817311395806,0.06478134452383057
202745_at,0.058584264937008496,0.07096149856414666,0.06477288175057758
221852_at,0.06991974492990961,0.0596110547342035,0.06476539983205656
200805_at,0.06877494286020411,0.06075096638691862,0.06476295462356137
1570289_at,0.08397387296359861,0.0455310846119132,0.0647524787877559
201288_at,0.05530931998295734,0.07418076828047968,0.06474504413171851
211357_s_at,0.0808911353159138,0.048594000420079296,0.06474256786799655
1564821_at,0.08374115400089123,0.045741719057899276,0.06474143652939525
212127_at,0.0645397879996595,0.06494288631312461,0.06474133715639205
208863_s_at,0.06289577259914717,0.06657537827526931,0.06473557543720823
242214_at,0.04656973005332307,0.08288007570216688,0.06472490287774497
232043_at,0.05129490980161056,0.07814204046104611,0.06471847513132833
239074_at,0.04964982677609166,0.07976705848805869,0.06470844263207517
1557300_s_at,0.052974701944047235,0.0764396323179539,0.06470716713100057
210655_s_at,0.06692492378599772,0.062472021599127306,0.06469847269256251
233234_at,0.06877624447280067,0.060611804908196315,0.0646940246904985
236928_at,0.07319925210284907,0.05616845812046851,0.06468385511165879
211272_s_at,0.0528447342806215,0.07652217865021392,0.0646834564654177
1556914_at,0.07616286520468946,0.05319978210123607,0.06468132365296277
1564144_at,0.06816955227512807,0.061158280770122565,0.06466391652262532
216350_s_at,0.07855675603117758,0.05076740431381568,0.06466208017249662
1564351_at,0.07329259487475966,0.05602508691076737,0.06465884089276351
237138_at,0.09194387161721534,0.037373787129053426,0.06465882937313439
239446_x_at,0.04694191798361251,0.0823409061218468,0.06464141205272966
1560477_a_at,0.06473823972067295,0.06452105739213222,0.06462964855640259
230815_at,0.06072284646314838,0.06852573141379109,0.06462428893846973
244090_at,0.07620136920543291,0.053042022982759854,0.06462169609409638
210744_s_at,0.07559946918740199,0.05361806008641668,0.06460876463690933
244812_at,0.08843482435133423,0.04076018122299368,0.06459750278716396
213197_at,0.0805617550450418,0.048629013294216046,0.06459538416962893
217150_s_at,0.060673014937905036,0.06848333061252451,0.06457817277521477
214901_at,0.072570216184266,0.05656384516408701,0.0645670306741765
227730_at,0.06994297114507941,0.05915955671833319,0.0645512639317063
218586_at,0.05067642770009213,0.07842179262916776,0.06454911016462994
1553657_at,0.08648832768739675,0.04259596380117102,0.06454214574428388
243455_at,0.07953759047817832,0.0495440709649863,0.06454083072158232
239914_at,0.058811394961994425,0.0702513764127451,0.06453138568736977
1564876_s_at,0.08403527333135417,0.045003297223436,0.06451928527739509
206128_at,0.08209461065771508,0.04693910870334081,0.06451685968052795
228203_at,0.04400450284296513,0.08502387118215737,0.06451418701256126
208477_at,0.07072087745717465,0.058302712885367286,0.06451179517127097
208635_x_at,0.07393973105727693,0.055078808701902356,0.06450926987958965
228245_s_at,0.048569791191059315,0.08042062102747216,0.06449520610926573
222852_at,0.06690283820602069,0.062072667265537194,0.06448775273577895
225679_at,0.059850463639065155,0.06911895999113755,0.06448471181510135
78383_at,0.056657216811177274,0.07231211719551037,0.06448466700334382
211120_x_at,0.07011899351836486,0.05884827204091127,0.06448363277963806
239678_at,0.06024076163849471,0.06870649998021754,0.06447363080935613
210270_at,0.07053451899503518,0.05840239055845092,0.06446845477674305
1560791_at,0.08040395884817578,0.04852702377020088,0.06446549130918833
243468_at,0.08238201572477255,0.04653142310677526,0.06445671941577391
203832_at,0.04148772180843428,0.08741856847856463,0.06445314514349945
210360_s_at,0.059934750504305925,0.06894664658085328,0.06444069854257961
231429_at,0.06817538109509129,0.060684864199773994,0.06443012264743264
224697_at,0.06511982718741961,0.0637325484165273,0.06442618780197346
215634_at,0.07190740197990225,0.05694482253081888,0.06442611225536057
202736_s_at,0.04973563698964553,0.07910129475683178,0.06441846587323866
217676_at,0.06374171805389191,0.06507863828178906,0.06441017816784048
225017_at,0.061353822326192055,0.06746051385825776,0.06440716809222491
1557240_a_at,0.047639995966710515,0.08115874597964341,0.06439937097317697
218131_s_at,0.040956753686212946,0.08779687155362982,0.06437681261992138
219216_at,0.056823704087526974,0.07191110541051292,0.06436740474901995
1565406_a_at,0.049602138554584486,0.0791250871594909,0.06436361285703769
235222_x_at,0.05176310630877216,0.07693920674648896,0.06435115652763056
236715_x_at,0.052232201257781184,0.0764671316746619,0.06434966646622155
220956_s_at,0.0745027841129577,0.05418301798712946,0.06434290105004359
217978_s_at,0.05836003482984321,0.07031215070812762,0.06433609276898541
235866_at,0.052851200906050805,0.07581171016332668,0.06433145553468875
1560952_at,0.07870704540745461,0.04995046088895956,0.06432875314820709
218731_s_at,0.05673243527616338,0.07190455960574813,0.06431849744095575
230082_at,0.08248375468989895,0.04612999466767004,0.06430687467878449
233273_at,0.07366980708495639,0.05494032783254588,0.06430506745875114
231482_at,0.0743647649244,0.054229159025762134,0.06429696197508107
210947_s_at,0.04754245975559863,0.0810467811922976,0.06429462047394811
243759_at,0.053520441102312015,0.07506593911216801,0.06429319010724001
214289_at,0.06742146523490887,0.061157647175176987,0.06428955620504292
227599_at,0.09121950365768354,0.03734106481469824,0.0642802842361909
221796_at,0.06405792413456646,0.0644619302237828,0.06425992717917463
240275_at,0.06673955878341187,0.06174231292540617,0.06424093585440901
1555431_a_at,0.0775921922859325,0.0508851617956596,0.06423867704079606
241010_x_at,0.041359659398268085,0.08709622275756479,0.06422794107791643
232783_at,0.06300080467517455,0.0654401673062524,0.06422048599071348
235008_at,0.04781281260949565,0.08062558317809698,0.06421919789379632
1556099_at,0.08935826597270029,0.039056755879873783,0.06420751092628704
207835_at,0.050971505570773575,0.07743852518822246,0.06420501537949802
210184_at,0.04607555880067003,0.08233270088059107,0.06420412984063055
221091_at,0.06905342221856124,0.05928894125827334,0.0641711817384173
204756_at,0.051813197705394734,0.07651267583774247,0.0641629367715686
220823_at,0.062047930164784174,0.06621910765730378,0.06413351891104398
243074_at,0.08448643608790089,0.04373992003705779,0.06411317806247935
237938_at,0.08533978742818903,0.04288534622646828,0.06411256682732866
241886_x_at,0.06530316255403107,0.06291289890636335,0.06410803073019722
1566342_at,0.04186283371755062,0.08635287747155208,0.06410785559455134
243941_at,0.053063543584733947,0.07514546479898443,0.06410450419185919
1561474_at,0.09750173413170728,0.030704482500349527,0.0641031083160284
225574_at,0.05077333241866917,0.07741862049305014,0.06409597645585965
228513_at,0.04861496490489737,0.07957308635273641,0.06409402562881689
226674_at,0.08350779397804274,0.04466978915138352,0.06408879156471313
204307_at,0.05521848524729953,0.07295429151419651,0.06408638838074802
211522_s_at,0.06452410291073571,0.06362693109984692,0.06407551700529132
1565650_at,0.08453211190951314,0.043583249220779004,0.06405768056514607
236136_at,0.08274989363747384,0.04536352300419458,0.06405670832083421
218528_s_at,0.05245442338155358,0.07563250399732463,0.06404346368943911
1554830_a_at,0.06456041714878878,0.0635238028993431,0.06404211002406594
222490_at,0.05326664168971708,0.07480857726494043,0.06403760947732876
238193_at,0.05962085514910845,0.06845149066885114,0.0640361729089798
223337_at,0.061011857180483874,0.06705027441860384,0.06403106579954386
224130_s_at,0.05207456258021394,0.0759815721913857,0.06402806738579982
1558295_a_at,0.07615221355219534,0.051895171533992486,0.06402369254309391
242181_at,0.08497779227101772,0.04306938191937975,0.06402358709519873
235510_at,0.06293182255321461,0.06510032419035407,0.06401607337178433
243667_at,0.07463351519034529,0.053363219756244765,0.06399836747329503
1562009_a_at,0.06041928425427401,0.0675707717080579,0.06399502798116596
236383_at,0.06384462776032652,0.06412547617846376,0.06398505196939513
1557876_at,0.07373597610447324,0.054229557667146135,0.06398276688580969
216230_x_at,0.07723460940590454,0.05072925237583108,0.06398193089086782
201654_s_at,0.04721966904358563,0.08072944950606123,0.06397455927482343
225553_at,0.05814043694082179,0.0697651791160529,0.06395280802843735
208982_at,0.08621854392531163,0.041628968204211324,0.06392375606476147
235127_at,0.08222151533597283,0.04560541990773689,0.06391346762185486
236733_at,0.05295634693098526,0.07483495660835478,0.06389565176967002
218042_at,0.054858677991878164,0.07289973059040684,0.06387920429114251
1560637_at,0.06677057251492019,0.060963575549240714,0.06386707403208045
1555736_a_at,0.054710484205298025,0.0730224660394853,0.06386647512239166
1552917_at,0.06682860315325659,0.060888956830191174,0.06385877999172387
241208_at,0.0662841071307359,0.06142849931792523,0.06385630322433057
217058_at,0.06392958674470822,0.0637781633256145,0.06385387503516136
241038_at,0.06860579689337291,0.05902993323112548,0.0638178650622492
235500_at,0.04710164873181661,0.08048900591626162,0.06379532732403911
236522_at,0.05658564385804028,0.07100360551631689,0.06379462468717859
234571_at,0.0724515302777237,0.05513143222117735,0.06379148124945053
226954_at,0.04973747319331702,0.07783844655450695,0.06378795987391198
