,0_RF,1_XGB,2_LGBM,3_ExtraTrees,6_RF,7_XGB,8_LGBM,9_ExtraTrees,12_RF,13_XGB,14_LGBM,15_ExtraTrees,18_RF,19_XGB,20_LGBM,21_ExtraTrees,24_RF,25_XGB,26_LGBM,27_ExtraTrees,30_RF,31_XGB,32_LGBM,33_ExtraTrees,36_RF,37_XGB,38_LGBM,39_ExtraTrees,42_RF,43_XGB,44_LGBM,45_ExtraTrees,48_RF,49_XGB,50_LGBM,51_ExtraTrees,54_RF,55_XGB,56_LGBM,57_ExtraTrees,MEAN,MEDIAN
211264_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
202231_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
201890_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
208070_s_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
215565_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
204305_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
219866_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
205436_s_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
200716_x_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
211829_s_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
222245_s_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
215305_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
208146_s_at,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
209373_at,0.0,0.0,0.0,0.9643082659959247,1.0,0.0,0.0,0.0,0.09895280033441625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354121765236477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775733191583475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819061640503084,0.0
39248_at,0.6805395788493791,0.0,0.0,0.0,0.4487467105260042,0.0,0.0,0.05968723872759845,0.49008960799447293,0.0,0.0,0.0,0.0,0.0,0.0,0.5597390823319157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6288449444827364,0.0,0.0,0.0,0.32452646072185376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297809629616954,0.08162879299825325,0.0
218677_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912161298384464,0.8724983440072885,0.0,0.0,0.14368935196421476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7172290640143681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4420081111709129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08111366210351571,0.0
204990_s_at,0.0,0.0,0.0,0.09732205989394593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29499695038968254,0.41759303153598937,0.0,0.0,0.6450019639368882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546334321647429,0.0,0.0,0.0,0.12705732409890033,0.5388911210950245,0.0,0.0,0.0,0.0,0.0,0.0,0.8174327814106529,0.0,0.0,0.0,0.0,0.07982321661314566,0.0
218876_at,0.7169081674169753,0.020408163,0.0,0.0,0.46199414091105395,0.020408163,0.0,0.0,0.41362137097374185,0.020408163,0.0,0.5871979915889077,0.0,0.020408163,0.0,0.18081486541975705,0.0,0.020408163,0.0,0.0,0.0,0.020408163,0.0,0.22621728240032749,0.0,0.020408163,0.0,0.0,0.0,0.020408163,0.0,0.2870914117858,0.0,0.020408163,0.0,0.0,0.0,0.020408163,0.0,0.0,0.07694817147420441,0.0
205470_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370796597711021,0.0,0.0,0.031228447615510867,0.0,0.0,0.0,0.4826607959376646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114418004920562,0.0,0.0,0.0,0.0,0.0,0.0,0.707662253178692,0.0,0.0,0.0,0.0,0.5284189344416652,0.0,0.0,0.0,0.07496229728591727,0.0
206122_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231698882965651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554965655756751,0.0,0.0,0.0,0.6276001281200302,0.5292153727943512,0.0,0.0,0.0,0.07338704886966554,0.0
220414_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462119326484821,0.0,0.0,0.0,0.9766128961983878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269530404528714,0.0,0.0,0.0,0.0,0.0,0.0,0.4870650326772783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769068928843047,0.0,0.0,0.0,0.0,0.07286333978163625,0.0
206284_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18256343042896414,0.4997383753337697,0.0,0.0,0.3107115219018605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10358497729115217,0.4797764174652971,0.0,0.0,0.03540864284043686,0.980598772918044,0.0,0.0,0.3013969879044664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07234447815209977,0.0
213287_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22979679310438983,0.0,0.0,0.0,0.8518551985191755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795426049871337,0.0,0.0,0.0,0.512810034621016,0.43088081545560886,0.0,0.0,0.0,0.4447612571656044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712411675963232,0.0
202597_at,0.0,0.0,0.0,0.4522575867568059,0.5241754269752276,0.0,0.0,0.0,0.0,0.0,0.0,0.3321481723391106,0.0,0.0,0.0,0.48524234159383206,0.0,0.0,0.0,0.04978906303399344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4490767117599279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447976274541806,0.07093717324782696,0.0
204136_at,0.8041383221594045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22651426514948894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992700845542645,0.4747594277593725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231302917559046,0.07069530978446088,0.0
218186_at,0.6709822740747639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21045587541919802,0.0,0.0,0.0,0.0,0.4764911554369666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899573742479108,0.5393434671811905,0.0,0.0,0.0,0.06968075365900075,0.0
200087_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199985209941606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40685114792984695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44059645813082354,0.0,0.0,0.44503920721117135,0.06781213335665007,0.0
205064_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894308711256703,0.0,0.0,0.0,0.12158259157766503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05899003751965468,0.0,0.0,0.0,0.0,0.49139911839116823,0.0,0.0,0.355653007491384,0.0,0.0,0.0,0.0,0.4788405862346954,0.0,0.0,0.48293168316765145,0.06697069738769723,0.0
